,study_accession,sample_accession,experiment_accession,run_accession,tax_id,scientific_name,fastq_ftp,submitted_ftp,sra_ftp,Sample,tissue
432,PRJEB36014,SAMEA6448399,ERX3793939,ERR3791835,381124,Zea mays subsp. mays,ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/005/ERR3791835/ERR3791835_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/005/ERR3791835/ERR3791835_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791835/B97_V18_tassel_MN03061_R1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791835/B97_V18_tassel_MN03061_R2.fq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR379/005/ERR3791835,B97,tassel
433,PRJEB36014,SAMEA6448400,ERX3793940,ERR3791836,381124,Zea mays subsp. mays,ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/006/ERR3791836/ERR3791836_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/006/ERR3791836/ERR3791836_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791836/B97_V18_tassel_MN03062_R1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791836/B97_V18_tassel_MN03062_R2.fq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR379/006/ERR3791836,B97,tassel
434,PRJEB36014,SAMEA6448401,ERX3793941,ERR3791837,381124,Zea mays subsp. mays,ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/007/ERR3791837/ERR3791837_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/007/ERR3791837/ERR3791837_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791837/CML103_V18_tassel_MN04061_R1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791837/CML103_V18_tassel_MN04061_R2.fq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR379/007/ERR3791837,CML103,tassel
435,PRJEB36014,SAMEA6448402,ERX3793942,ERR3791838,381124,Zea mays subsp. mays,ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/008/ERR3791838/ERR3791838_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/008/ERR3791838/ERR3791838_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791838/CML277_V18_tassel_MN05061_R1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791838/CML277_V18_tassel_MN05061_R2.fq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR379/008/ERR3791838,CML277,tassel
436,PRJEB36014,SAMEA6448403,ERX3793943,ERR3791839,381124,Zea mays subsp. mays,ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/009/ERR3791839/ERR3791839_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/009/ERR3791839/ERR3791839_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791839/CML277_V18_tassel_MN05062_R1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791839/CML277_V18_tassel_MN05062_R2.fq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR379/009/ERR3791839,CML277,tassel
437,PRJEB36014,SAMEA6448404,ERX3793944,ERR3791840,381124,Zea mays subsp. mays,ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/000/ERR3791840/ERR3791840_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/000/ERR3791840/ERR3791840_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791840/CML228_V18_tassel_MN06061_R1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791840/CML228_V18_tassel_MN06061_R2.fq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR379/000/ERR3791840,CML228,tassel
438,PRJEB36014,SAMEA6448405,ERX3793945,ERR3791841,381124,Zea mays subsp. mays,ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/001/ERR3791841/ERR3791841_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/001/ERR3791841/ERR3791841_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791841/CML228_V18_tassel_MN06062_R1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791841/CML228_V18_tassel_MN06062_R2.fq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR379/001/ERR3791841,CML228,tassel
439,PRJEB36014,SAMEA6448406,ERX3793946,ERR3791842,381124,Zea mays subsp. mays,ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/002/ERR3791842/ERR3791842_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/002/ERR3791842/ERR3791842_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791842/CML247_V18_tassel_MN07061_R1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791842/CML247_V18_tassel_MN07061_R2.fq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR379/002/ERR3791842,CML247,tassel
440,PRJEB36014,SAMEA6448407,ERX3793947,ERR3791843,381124,Zea mays subsp. mays,ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/003/ERR3791843/ERR3791843_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/003/ERR3791843/ERR3791843_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791843/CML247_V18_tassel_MN07062_R1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791843/CML247_V18_tassel_MN07062_R2.fq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR379/003/ERR3791843,CML247,tassel
441,PRJEB36014,SAMEA6448408,ERX3793948,ERR3791844,381124,Zea mays subsp. mays,ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/004/ERR3791844/ERR3791844_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/004/ERR3791844/ERR3791844_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791844/CML322_V18_tassel_MN08061_R1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791844/CML322_V18_tassel_MN08061_R2.fq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR379/004/ERR3791844,CML322,tassel
442,PRJEB36014,SAMEA6448409,ERX3793949,ERR3791845,381124,Zea mays subsp. mays,ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/005/ERR3791845/ERR3791845_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/005/ERR3791845/ERR3791845_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791845/CML322_V18_tassel_MN08062_R1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791845/CML322_V18_tassel_MN08062_R2.fq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR379/005/ERR3791845,CML322,tassel
443,PRJEB36014,SAMEA6448410,ERX3793950,ERR3791846,381124,Zea mays subsp. mays,ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/006/ERR3791846/ERR3791846_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/006/ERR3791846/ERR3791846_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791846/CML333_V18_tassel_MN09061_R1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791846/CML333_V18_tassel_MN09061_R2.fq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR379/006/ERR3791846,CML333,tassel
444,PRJEB36014,SAMEA6448411,ERX3793951,ERR3791847,381124,Zea mays subsp. mays,ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/007/ERR3791847/ERR3791847_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/007/ERR3791847/ERR3791847_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791847/CML333_V18_tassel_MN09062_R1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791847/CML333_V18_tassel_MN09062_R2.fq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR379/007/ERR3791847,CML333,tassel
445,PRJEB36014,SAMEA6448412,ERX3793952,ERR3791848,381124,Zea mays subsp. mays,ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/008/ERR3791848/ERR3791848_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/008/ERR3791848/ERR3791848_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791848/CML52_V18_tassel_MN10062_R1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791848/CML52_V18_tassel_MN10062_R2.fq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR379/008/ERR3791848,CML52,tassel
446,PRJEB36014,SAMEA6448413,ERX3793953,ERR3791849,381124,Zea mays subsp. mays,ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/009/ERR3791849/ERR3791849_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/009/ERR3791849/ERR3791849_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791849/CML69_V18_tassel_MN11061_R1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791849/CML69_V18_tassel_MN11061_R2.fq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR379/009/ERR3791849,CML69,tassel
447,PRJEB36014,SAMEA6448414,ERX3793954,ERR3791850,381124,Zea mays subsp. mays,ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/000/ERR3791850/ERR3791850_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/000/ERR3791850/ERR3791850_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791850/CML69_V18_tassel_MN11062_R1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791850/CML69_V18_tassel_MN11062_R2.fq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR379/000/ERR3791850,CML69,tassel
448,PRJEB36014,SAMEA6448415,ERX3793955,ERR3791851,381124,Zea mays subsp. mays,ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/001/ERR3791851/ERR3791851_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/001/ERR3791851/ERR3791851_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791851/HP301_V18_tassel_MN12061_R1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791851/HP301_V18_tassel_MN12061_R2.fq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR379/001/ERR3791851,HP301,tassel
449,PRJEB36014,SAMEA6448416,ERX3793956,ERR3791852,381124,Zea mays subsp. mays,ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/002/ERR3791852/ERR3791852_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/002/ERR3791852/ERR3791852_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791852/HP301_V18_tassel_MN12062_R1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791852/HP301_V18_tassel_MN12062_R2.fq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR379/002/ERR3791852,HP301,tassel
450,PRJEB36014,SAMEA6448417,ERX3793957,ERR3791853,381124,Zea mays subsp. mays,ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/003/ERR3791853/ERR3791853_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/003/ERR3791853/ERR3791853_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791853/IL14H_V18_tassel_MN13061_R1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791853/IL14H_V18_tassel_MN13061_R2.fq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR379/003/ERR3791853,IL14H,tassel
451,PRJEB36014,SAMEA6448418,ERX3793958,ERR3791854,381124,Zea mays subsp. mays,ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/004/ERR3791854/ERR3791854_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/004/ERR3791854/ERR3791854_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791854/IL14H_V18_tassel_MN13062_R1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791854/IL14H_V18_tassel_MN13062_R2.fq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR379/004/ERR3791854,IL14H,tassel
452,PRJEB36014,SAMEA6448419,ERX3793959,ERR3791855,381124,Zea mays subsp. mays,ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/005/ERR3791855/ERR3791855_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/005/ERR3791855/ERR3791855_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791855/Ki11_V18_tassel_MN14061_R1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791855/Ki11_V18_tassel_MN14061_R2.fq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR379/005/ERR3791855,KI11,tassel
453,PRJEB36014,SAMEA6448420,ERX3793960,ERR3791856,381124,Zea mays subsp. mays,ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/006/ERR3791856/ERR3791856_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/006/ERR3791856/ERR3791856_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791856/Ki11_V18_tassel_MN14062_R1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791856/Ki11_V18_tassel_MN14062_R2.fq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR379/006/ERR3791856,KI11,tassel
454,PRJEB36014,SAMEA6448421,ERX3793961,ERR3791857,381124,Zea mays subsp. mays,ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/007/ERR3791857/ERR3791857_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/007/ERR3791857/ERR3791857_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791857/Ki3_V18_tassel_MN15061_R1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791857/Ki3_V18_tassel_MN15061_R2.fq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR379/007/ERR3791857,KI3,tassel
455,PRJEB36014,SAMEA6448422,ERX3793962,ERR3791858,381124,Zea mays subsp. mays,ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/008/ERR3791858/ERR3791858_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/008/ERR3791858/ERR3791858_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791858/Ki3_V18_tassel_MN15062_R1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791858/Ki3_V18_tassel_MN15062_R2.fq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR379/008/ERR3791858,KI3,tassel
456,PRJEB36014,SAMEA6448423,ERX3793963,ERR3791859,381124,Zea mays subsp. mays,ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/009/ERR3791859/ERR3791859.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/009/ERR3791859/ERR3791859_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/009/ERR3791859/ERR3791859_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791859/Ky21_V18_tassel_MN16061_R1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791859/Ky21_V18_tassel_MN16061_R2.fq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR379/009/ERR3791859,KY21,tassel
457,PRJEB36014,SAMEA6448424,ERX3793964,ERR3791860,381124,Zea mays subsp. mays,ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/000/ERR3791860/ERR3791860_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/000/ERR3791860/ERR3791860_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791860/Ky21_V18_tassel_MN16062_R1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791860/Ky21_V18_tassel_MN16062_R2.fq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR379/000/ERR3791860,KY21,tassel
458,PRJEB36014,SAMEA6448425,ERX3793965,ERR3791861,381124,Zea mays subsp. mays,ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/001/ERR3791861/ERR3791861_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/001/ERR3791861/ERR3791861_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791861/M162W_V18_tassel_MN17061_R1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791861/M162W_V18_tassel_MN17061_R2.fq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR379/001/ERR3791861,M162W,tassel
459,PRJEB36014,SAMEA6448426,ERX3793966,ERR3791862,381124,Zea mays subsp. mays,ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/002/ERR3791862/ERR3791862_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/002/ERR3791862/ERR3791862_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791862/M162W_V18_tassel_MN17062_R1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791862/M162W_V18_tassel_MN17062_R2.fq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR379/002/ERR3791862,M162W,tassel
460,PRJEB36014,SAMEA6448427,ERX3793967,ERR3791863,381124,Zea mays subsp. mays,ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/003/ERR3791863/ERR3791863_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/003/ERR3791863/ERR3791863_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791863/M37W_V18_tassel_MN18061_R1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791863/M37W_V18_tassel_MN18061_R2.fq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR379/003/ERR3791863,M37W,tassel
461,PRJEB36014,SAMEA6448428,ERX3793968,ERR3791864,381124,Zea mays subsp. mays,ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/004/ERR3791864/ERR3791864_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/004/ERR3791864/ERR3791864_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791864/M37W_V18_tassel_MN18062_R1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791864/M37W_V18_tassel_MN18062_R2.fq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR379/004/ERR3791864,M37W,tassel
462,PRJEB36014,SAMEA6448429,ERX3793969,ERR3791865,381124,Zea mays subsp. mays,ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/005/ERR3791865/ERR3791865_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/005/ERR3791865/ERR3791865_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791865/Mo18w_V18_tassel_MN19061_R1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791865/Mo18w_V18_tassel_MN19061_R2.fq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR379/005/ERR3791865,MO18W,tassel
463,PRJEB36014,SAMEA6448430,ERX3793970,ERR3791866,381124,Zea mays subsp. mays,ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/006/ERR3791866/ERR3791866_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/006/ERR3791866/ERR3791866_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791866/Mo18w_V18_tassel_MN19062_R1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791866/Mo18w_V18_tassel_MN19062_R2.fq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR379/006/ERR3791866,MO18W,tassel
464,PRJEB36014,SAMEA6448431,ERX3793971,ERR3791867,381124,Zea mays subsp. mays,ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/007/ERR3791867/ERR3791867_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/007/ERR3791867/ERR3791867_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791867/Ms71_V18_tassel_MN20061_R1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791867/Ms71_V18_tassel_MN20061_R2.fq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR379/007/ERR3791867,MS71,tassel
465,PRJEB36014,SAMEA6448432,ERX3793972,ERR3791868,381124,Zea mays subsp. mays,ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/008/ERR3791868/ERR3791868_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/008/ERR3791868/ERR3791868_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791868/Ms71_V18_tassel_MN20062_R1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791868/Ms71_V18_tassel_MN20062_R2.fq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR379/008/ERR3791868,MS71,tassel
466,PRJEB36014,SAMEA6448433,ERX3793973,ERR3791869,381124,Zea mays subsp. mays,ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/009/ERR3791869/ERR3791869_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/009/ERR3791869/ERR3791869_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791869/NC350_V18_tassel_MN21061_R1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791869/NC350_V18_tassel_MN21061_R2.fq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR379/009/ERR3791869,NC350,tassel
467,PRJEB36014,SAMEA6448434,ERX3793974,ERR3791870,381124,Zea mays subsp. mays,ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/000/ERR3791870/ERR3791870_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/000/ERR3791870/ERR3791870_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791870/NC350_V18_tassel_MN21062_R1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791870/NC350_V18_tassel_MN21062_R2.fq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR379/000/ERR3791870,NC350,tassel
468,PRJEB36014,SAMEA6448435,ERX3793975,ERR3791871,381124,Zea mays subsp. mays,ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/001/ERR3791871/ERR3791871_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/001/ERR3791871/ERR3791871_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791871/NC358_V18_tassel_MN22061_R1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791871/NC358_V18_tassel_MN22061_R2.fq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR379/001/ERR3791871,NC358,tassel
469,PRJEB36014,SAMEA6448436,ERX3793976,ERR3791872,381124,Zea mays subsp. mays,ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/002/ERR3791872/ERR3791872_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/002/ERR3791872/ERR3791872_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791872/NC358_V18_tassel_MN22062_R1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791872/NC358_V18_tassel_MN22062_R2.fq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR379/002/ERR3791872,NC358,tassel
470,PRJEB36014,SAMEA6448437,ERX3793977,ERR3791873,381124,Zea mays subsp. mays,ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/003/ERR3791873/ERR3791873_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/003/ERR3791873/ERR3791873_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791873/Oh43_V18_tassel_MN23061_R1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791873/Oh43_V18_tassel_MN23061_R2.fq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR379/003/ERR3791873,OH43,tassel
471,PRJEB36014,SAMEA6448438,ERX3793978,ERR3791874,381124,Zea mays subsp. mays,ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/004/ERR3791874/ERR3791874_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/004/ERR3791874/ERR3791874_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791874/Oh43_V18_tassel_MN23062_R1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791874/Oh43_V18_tassel_MN23062_R2.fq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR379/004/ERR3791874,OH43,tassel
472,PRJEB36014,SAMEA6448439,ERX3793979,ERR3791875,381124,Zea mays subsp. mays,ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/005/ERR3791875/ERR3791875_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/005/ERR3791875/ERR3791875_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791875/Oh7b_V18_tassel_MN24061_R1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791875/Oh7b_V18_tassel_MN24061_R2.fq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR379/005/ERR3791875,OH7B,tassel
473,PRJEB36014,SAMEA6448440,ERX3793980,ERR3791876,381124,Zea mays subsp. mays,ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/006/ERR3791876/ERR3791876_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/006/ERR3791876/ERR3791876_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791876/Oh7b_V18_tassel_MN24062_R1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791876/Oh7b_V18_tassel_MN24062_R2.fq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR379/006/ERR3791876,OH7B,tassel
